experiment_id,initialization_timestamp,artifact_time_stamp,running_status,start_time,stop_time,execution_time,message,experiment_file_path,accuracy,is_model_accepted,created_time_stamp
451658fa-de0f-4cb7-9235-f467111ce300,2022-07-11-15-04-43,2022-07-11-15-04-43,True,2022-07-11 15:04:44.808118,,,Pipeline has been started.,experiment.csv,,,2022-07-11 15:04:44.809708
451658fa-de0f-4cb7-9235-f467111ce300,2022-07-11-15-04-43,2022-07-11-15-04-43,False,2022-07-11 15:04:44.808118,2022-07-11 15:06:03.405983,0 days 00:01:18.597865,Pipeline has been completed.,experiment.csv,0.6522812381877459,True,2022-07-11 15:06:03.405983
436e9839-6f10-4d15-8016-0bbfddc52a59,2022-07-11-16-30-15,2022-07-11-16-30-15,True,2022-07-11 16:30:15.918623,,,Pipeline has been started.,experiment.csv,,,2022-07-11 16:30:15.919623
436e9839-6f10-4d15-8016-0bbfddc52a59,2022-07-11-16-30-15,2022-07-11-16-30-15,False,2022-07-11 16:30:15.918623,2022-07-11 16:31:50.634500,0 days 00:01:34.715877,Pipeline has been completed.,experiment.csv,0.6522812381877459,True,2022-07-11 16:31:50.634500
1832d1f2-fd92-4b4b-9e97-4604db989a9d,2022-07-17-00-09-44,2022-07-17-00-09-44,True,2022-07-17 00:09:51.486838,,,Pipeline has been started.,experiment.csv,,,2022-07-17 00:09:51.487847
1832d1f2-fd92-4b4b-9e97-4604db989a9d,2022-07-17-00-09-44,2022-07-17-00-09-44,False,2022-07-17 00:09:51.486838,2022-07-17 00:11:11.284716,0 days 00:01:19.797878,Pipeline has been completed.,experiment.csv,0.6522812381877459,True,2022-07-17 00:11:11.284716
